State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
arunachal-pradesh,2020,2,790104,34466,94485243.4
arunachal-pradesh,2020,2,792001,33392,72498626.74
arunachal-pradesh,2020,2,790116,28051,69882584.57
arunachal-pradesh,2020,2,790101,27329,80597964.57
arunachal-pradesh,2020,3,791113,85276,286434881.1
arunachal-pradesh,2020,3,791110,83578,224119989.4
arunachal-pradesh,2020,3,791111,73373,201615153.5
arunachal-pradesh,2020,3,791102,59485,147103673
arunachal-pradesh,2020,3,792103,43165,97856482.63
arunachal-pradesh,2020,3,790104,42704,140524891.7
arunachal-pradesh,2020,3,792001,40143,98429547.73
arunachal-pradesh,2020,3,791001,39931,105026195.7
arunachal-pradesh,2020,3,790116,34849,106829704
arunachal-pradesh,2020,3,790101,31126,106324283.8
arunachal-pradesh,2020,4,791110,115682,355243299.6
arunachal-pradesh,2020,4,791113,100879,340893583.5
arunachal-pradesh,2020,4,791111,96702,282834295.4
arunachal-pradesh,2020,4,791102,74774,202391786.3
arunachal-pradesh,2020,4,792103,53234,132562026.2
arunachal-pradesh,2020,4,791001,51950,144602124
arunachal-pradesh,2020,4,792001,51529,123814287.8
arunachal-pradesh,2020,4,790104,51050,182176489.6
arunachal-pradesh,2020,4,790116,40492,120719478.2
arunachal-pradesh,2020,4,790101,36197,118862457.9
arunachal-pradesh,2021,1,791113,127025,394958954.7
arunachal-pradesh,2021,1,791110,119184,404502103.3
arunachal-pradesh,2021,1,791111,89356,307014656.9
arunachal-pradesh,2021,1,791102,68000,211432038.7
arunachal-pradesh,2021,1,792103,53040,141156670.3
arunachal-pradesh,2021,1,791001,50407,164065117.9
arunachal-pradesh,2021,1,792001,48954,130623865.6
arunachal-pradesh,2021,1,790104,39581,151312863.2
arunachal-pradesh,2021,1,791109,39332,128400296.6
arunachal-pradesh,2021,1,790116,38205,115157748.8
arunachal-pradesh,2021,2,791113,170268,432196673.5
arunachal-pradesh,2021,2,791110,160245,449983951.2
arunachal-pradesh,2021,2,791111,122368,333974912.1
arunachal-pradesh,2021,2,791102,87524,235678147.9
arunachal-pradesh,2021,2,792103,76949,179343401.6
arunachal-pradesh,2021,2,791001,68927,214550532.1
arunachal-pradesh,2021,2,792001,64602,146046509.5
arunachal-pradesh,2021,2,790104,52742,184653080.7
arunachal-pradesh,2021,2,790116,52323,145624699.3
arunachal-pradesh,2021,2,790101,48726,157622337.2
arunachal-pradesh,2021,3,791113,225427,582965112.5
arunachal-pradesh,2021,3,791110,207417,603165812.3
arunachal-pradesh,2021,3,791111,153845,442067361.4
arunachal-pradesh,2021,3,791102,105715,296166087.8
arunachal-pradesh,2021,3,792103,88032,194244543
arunachal-pradesh,2021,3,792001,80894,180486995.1
arunachal-pradesh,2021,3,791001,77128,259793926
arunachal-pradesh,2021,3,790116,66461,197947119.6
arunachal-pradesh,2021,3,790104,65008,261069265.8
arunachal-pradesh,2021,3,790101,61516,220804392.1
arunachal-pradesh,2021,4,791113,279958,685093585.2
arunachal-pradesh,2021,4,791110,258928,718387355.2
arunachal-pradesh,2021,4,791111,206496,557846901.8
arunachal-pradesh,2021,4,791102,134017,368703032.4
arunachal-pradesh,2021,4,792103,115871,238038756.7
arunachal-pradesh,2021,4,792001,101771,220359430.8
arunachal-pradesh,2021,4,791001,93449,317887115.4
arunachal-pradesh,2021,4,791109,84621,218599005
arunachal-pradesh,2021,4,790116,81804,235869670
arunachal-pradesh,2021,4,790101,77658,269438817.2
arunachal-pradesh,2022,1,791113,336780,819363323.7
arunachal-pradesh,2022,1,791110,332485,853173424.2
arunachal-pradesh,2022,1,791111,262617,658150204.4
arunachal-pradesh,2022,1,791102,159945,417052440.3
arunachal-pradesh,2022,1,792103,129210,277477788.7
arunachal-pradesh,2022,1,792001,121068,265189556.3
arunachal-pradesh,2022,1,791109,111918,254266306.4
arunachal-pradesh,2022,1,791001,105769,364396148.4
arunachal-pradesh,2022,1,792110,84017,238200426.2
arunachal-pradesh,2022,1,790116,82546,221708919.6
arunachal-pradesh,2022,2,791110,449672,1063144517
arunachal-pradesh,2022,2,791111,365813,825171645.9
arunachal-pradesh,2022,2,791113,293972,636386755.6
arunachal-pradesh,2022,2,791102,202400,506976441.1
arunachal-pradesh,2022,2,792103,171123,328590057
arunachal-pradesh,2022,2,792001,168260,347653259.9
arunachal-pradesh,2022,2,791109,160963,328923537.8
arunachal-pradesh,2022,2,791001,138781,429415327.5
arunachal-pradesh,2022,2,792110,104904,274482044
arunachal-pradesh,2022,2,790116,104888,264639160.7
arunachal-pradesh,2022,3,791110,493396,989512226.2
arunachal-pradesh,2022,3,791111,430374,859784995.2
arunachal-pradesh,2022,3,791113,350164,659314612.6
arunachal-pradesh,2022,3,791102,223033,502704076
arunachal-pradesh,2022,3,792001,177984,312906039.7
arunachal-pradesh,2022,3,791109,171234,304861466
arunachal-pradesh,2022,3,792103,168900,302218714.1
arunachal-pradesh,2022,3,791001,156417,457311028.7
arunachal-pradesh,2022,3,791112,122875,208103073
arunachal-pradesh,2022,3,790116,119024,273945832
arunachal-pradesh,2022,4,791110,579246,1065690345
arunachal-pradesh,2022,4,791111,486688,876349333.8
arunachal-pradesh,2022,4,791113,386008,654736963.6
arunachal-pradesh,2022,4,791102,261421,545042068.7
arunachal-pradesh,2022,4,792103,210161,343379974.8
arunachal-pradesh,2022,4,792001,208541,333708831.3
arunachal-pradesh,2022,4,791001,204796,538239069.5
arunachal-pradesh,2022,4,791109,199942,337367639.3
arunachal-pradesh,2022,4,791112,153846,233172634.4
arunachal-pradesh,2022,4,791120,140090,339456055.3
assam,2018,1,782127,36278,55685104.31
assam,2018,1,782126,19015,29531618.72
assam,2018,1,781010,17827,17537571.6
assam,2018,1,781032,12544,16344758.3
assam,2018,1,781039,12320,11675419.25
assam,2018,1,781022,11160,21394161.56
assam,2018,1,781001,10964,14211878.22
assam,2018,1,781005,9017,11227244.31
assam,2018,1,781038,8676,13458100.48
assam,2018,1,782123,8395,9021445.995
assam,2018,2,782127,48384,116170095.7
assam,2018,2,781010,28765,34543064.76
assam,2018,2,781032,23020,37069985.81
assam,2018,2,782126,21573,43770461.53
assam,2018,2,781022,18670,42156397.49
assam,2018,2,781001,16484,28303495.14
assam,2018,2,781039,16265,16302454.69
assam,2018,2,781038,14557,27844594.36
assam,2018,2,781308,13501,14412327.17
assam,2018,2,782123,13067,12434331.74
assam,2018,3,781010,53744,63112506.38
assam,2018,3,782127,34599,82030505.13
assam,2018,3,781032,33634,64706017.2
assam,2018,3,781022,28483,65165029.43
assam,2018,3,781001,23772,46640754.81
assam,2018,3,781039,23417,24795434.49
assam,2018,3,781038,20581,41002558.83
assam,2018,3,783380,20313,31377434.88
assam,2018,3,781308,20256,36590779.64
assam,2018,3,781136,20134,24505351.77
assam,2018,4,782123,191097,40365958.68
assam,2018,4,782127,59167,55990370.03
assam,2018,4,781032,51149,98762225.01
assam,2018,4,782003,48402,33450786.82
assam,2018,4,781022,44539,104401373.3
assam,2018,4,781010,43288,77616354.1
assam,2018,4,782126,38675,31863173.32
assam,2018,4,781001,35778,72836714.44
assam,2018,4,781319,34279,45240498.1
assam,2018,4,781038,31676,62489723.75
assam,2019,1,781010,503839,1078124662
assam,2019,1,781032,62258,120121843.4
assam,2019,1,781039,57692,41044662.98
assam,2019,1,781022,55124,119978294.6
assam,2019,1,782123,46667,41897236.73
assam,2019,1,781001,43515,89813448.44
assam,2019,1,782127,42671,51768766.27
assam,2019,1,781136,42533,61584131.18
assam,2019,1,781038,39406,76359941.51
assam,2019,1,781314,32414,45265938.03
assam,2019,2,781010,1651072,3400967171
assam,2019,2,781032,67144,136158592.9
assam,2019,2,781039,61117,41121611.01
assam,2019,2,781022,56840,133563591.3
assam,2019,2,781001,45316,99439900.43
assam,2019,2,781038,40783,85345393.69
assam,2019,2,781011,35256,71372278.77
assam,2019,2,781028,35051,88623379.49
assam,2019,2,781019,34614,71776708.63
assam,2019,2,785001,34411,68114448.05
assam,2019,3,781010,1013793,3958005279
assam,2019,3,781032,94854,170916941
assam,2019,3,781022,79856,158778818.6
assam,2019,3,781039,76010,53729190.61
assam,2019,3,781001,62282,124589790
assam,2019,3,781038,58487,113539110
assam,2019,3,781019,51280,92682137.47
assam,2019,3,781011,49702,92674425.57
assam,2019,3,781028,49020,109565259.7
assam,2019,3,781005,48872,88506490.97
assam,2019,4,781010,1082582,4255353965
assam,2019,4,781009,168681,609655507.2
assam,2019,4,781032,100676,185406119.7
assam,2019,4,781039,93370,61392432.94
assam,2019,4,781022,87774,183566068.8
assam,2019,4,781001,68636,147064092.2
assam,2019,4,781038,64729,129171976.3
assam,2019,4,781011,55522,108944084.3
assam,2019,4,781028,54001,122295825.2
assam,2019,4,781019,53185,96803120.01
assam,2020,1,781009,1780036,7174086431
assam,2020,1,781032,118710,214331822.8
assam,2020,1,781039,112344,71576592.16
assam,2020,1,781022,107942,230073726.5
assam,2020,1,781001,79047,168980460.3
assam,2020,1,781038,77757,151759510.6
assam,2020,1,781028,67504,156019307
assam,2020,1,781011,66187,133654758.6
assam,2020,1,781019,62192,112929794.9
assam,2020,1,781005,57925,113264666.4
assam,2020,2,781009,1192185,4778567764
assam,2020,2,781032,98935,166763954.4
assam,2020,2,781022,89467,179401031.8
assam,2020,2,783380,73336,119626131.8
assam,2020,2,781038,71811,123805864.7
assam,2020,2,781028,64789,139873983
assam,2020,2,781011,63697,111255037.1
assam,2020,2,786001,60266,116013366.5
assam,2020,2,782435,59364,95325866.33
assam,2020,2,781001,59124,122990395.1
assam,2020,3,781009,2659242,10013749463
assam,2020,3,781032,118055,232420643.5
assam,2020,3,786001,116668,338398316.2
assam,2020,3,781022,112568,249091248.4
assam,2020,3,781038,88704,179615224.3
assam,2020,3,783380,80101,178370369.6
assam,2020,3,781028,79450,195889630.8
assam,2020,3,781001,74329,171892777.9
assam,2020,3,781011,72486,143646695.2
assam,2020,3,781012,69823,156945730.9
assam,2020,4,781009,2706533,10280991607
assam,2020,4,781032,208338,423133158
assam,2020,4,781022,191909,448388467.1
assam,2020,4,781001,146326,361729899.3
assam,2020,4,781038,141467,305286931.9
assam,2020,4,786001,136686,399891954.2
assam,2020,4,781028,124055,335253852.5
assam,2020,4,781011,115652,275380158
assam,2020,4,781019,109902,224541694
assam,2020,4,781005,107715,228190617.3
assam,2021,1,781009,6524270,17428233385
assam,2021,1,786001,223886,596404833.4
assam,2021,1,781022,220209,532676696.4
assam,2021,1,781032,219173,454425488.5
assam,2021,1,781001,164447,415951266.1
assam,2021,1,781038,147267,339125036.7
assam,2021,1,781028,134378,379837463.6
assam,2021,1,781039,121609,125229899.4
assam,2021,1,781011,118996,298364755
assam,2021,1,781019,115698,244218722.5
assam,2021,2,781009,9152474,20665273163
assam,2021,2,786001,301912,712393100.1
assam,2021,2,781032,214544,426648785.4
assam,2021,2,781022,210224,485126089.3
assam,2021,2,781038,156202,329131794.6
assam,2021,2,781028,141496,376162457.4
assam,2021,2,781319,141071,380180308.1
assam,2021,2,781001,140945,344252530.6
assam,2021,2,783330,140014,436650824.7
assam,2021,2,781039,138550,131928199
assam,2021,3,781009,12729978,27464031964
assam,2021,3,786001,427258,967975521.6
assam,2021,3,781032,317420,611161689.3
assam,2021,3,781022,306809,640424297.5
assam,2021,3,781038,228604,464233898.5
assam,2021,3,781001,214826,510386365.5
assam,2021,3,781028,202529,500653116.3
assam,2021,3,781011,185134,430608616
assam,2021,3,781316,184851,502029448.6
assam,2021,3,781319,181532,432011296.6
assam,2021,4,781009,16779607,36391151861
assam,2021,4,786001,589421,1306149293
assam,2021,4,781032,478852,833712155.1
assam,2021,4,781022,476771,875944174.2
assam,2021,4,781001,350899,765800172.3
assam,2021,4,781038,326950,624753356.4
assam,2021,4,781028,293043,655881497.7
assam,2021,4,781316,285464,789572479.1
assam,2021,4,781319,279718,685350696.7
assam,2021,4,781019,258000,438702563.6
assam,2022,1,781009,21143287,46189827358
assam,2022,1,786001,737669,1585322412
assam,2022,1,781022,642641,1105531337
assam,2022,1,781032,607413,955576175.5
assam,2022,1,781001,441260,881518668.7
assam,2022,1,781038,429897,775937821.4
assam,2022,1,781028,382727,817368217.4
assam,2022,1,781319,368895,924024506.3
assam,2022,1,781316,362610,1037947224
assam,2022,1,781005,328830,517855589.4
assam,2022,2,781009,27909097,54262481044
assam,2022,2,786001,1010236,1941254752
assam,2022,2,781022,811780,1259138762
assam,2022,2,781032,753818,1091880235
assam,2022,2,781001,557255,1059437472
assam,2022,2,781038,548977,903984431.7
assam,2022,2,781319,492658,1098052924
assam,2022,2,781316,486936,1132618347
assam,2022,2,781028,483936,902088623.6
assam,2022,2,784115,480261,916458107.4
assam,2022,3,781013,23740033,43477837025
assam,2022,3,781009,4453845,8402332124
assam,2022,3,785001,1305456,2167988133
assam,2022,3,781022,917155,1321082162
assam,2022,3,781032,854723,1185465367
assam,2022,3,788151,782629,1483869241
assam,2022,3,786001,773303,1335823070
assam,2022,3,781301,672975,1289345107
assam,2022,3,784001,652030,1117819634
assam,2022,3,781001,640733,1147070061
assam,2022,4,781013,35940014,65266942297
assam,2022,4,781301,1464765,2697007905
assam,2022,4,785001,1165321,1892213052
assam,2022,4,783380,1025231,1980825353
assam,2022,4,781022,1021760,1404907164
assam,2022,4,786001,1016397,1720962332
assam,2022,4,781032,945052,1228668812
assam,2022,4,781103,813992,1537206912
assam,2022,4,781001,753829,1316233724
assam,2022,4,781038,712469,1030362512
bihar,2018,1,800006,212121,159171214.4
bihar,2018,1,800001,177256,242740752.9
bihar,2018,1,800020,129071,141719795.5
bihar,2018,1,845401,76416,76205305.71
bihar,2018,1,800015,73983,86113679.89
bihar,2018,1,800026,63136,65482638.46
bihar,2018,1,842002,57670,62632203.02
bihar,2018,1,845438,56011,62629397.88
bihar,2018,1,823001,51768,56179994.08
bihar,2018,1,842001,46883,60539500.78
bihar,2018,2,800006,289074,284053575
bihar,2018,2,800001,251222,436289857.3
bihar,2018,2,800020,184124,255946632.6
bihar,2018,2,845401,105036,162911019.7
bihar,2018,2,800026,87771,116753830.3
bihar,2018,2,845438,78684,121397716.5
bihar,2018,2,800015,77783,119762207
bihar,2018,2,842002,74853,120529274.2
bihar,2018,2,823001,71312,105788794.4
bihar,2018,2,848101,67307,106553126.6
bihar,2018,3,800006,665118,534610346.8
bihar,2018,3,800001,456327,682307785.8
bihar,2018,3,800020,446790,456664134.7
bihar,2018,3,823003,212925,150070734.3
bihar,2018,3,800026,206452,216392120.7
bihar,2018,3,823001,197591,199191313.7
bihar,2018,3,803216,190750,149096760.4
bihar,2018,3,845401,179174,236464210.7
bihar,2018,3,823002,175214,142041738.2
bihar,2018,3,821115,161490,155866915.5
bihar,2018,4,800006,609082,621980077.2
bihar,2018,4,800001,473734,895379122.2
bihar,2018,4,800020,374925,529771138.9
bihar,2018,4,845401,214245,350163438.1
bihar,2018,4,800026,174944,246617786.3
bihar,2018,4,823001,147970,238003492.2
bihar,2018,4,845438,141044,280612315.1
bihar,2018,4,823003,127993,135362803.9
bihar,2018,4,803216,117853,144230280.9
bihar,2018,4,800015,114208,204782186.7
bihar,2019,1,800015,3028480,5194115440
bihar,2019,1,800006,1018316,796749036.1
bihar,2019,1,800001,722704,1136818348
bihar,2019,1,800020,566441,662630946.7
bihar,2019,1,845401,331604,459319104.6
bihar,2019,1,800026,273238,298290515.3
bihar,2019,1,845438,247420,385161390.2
bihar,2019,1,823001,228702,336222326.3
bihar,2019,1,842002,184431,313071335.2
bihar,2019,1,803101,170456,191968826
bihar,2019,2,800015,9362673,19331794344
bihar,2019,2,800006,752705,794003781.7
bihar,2019,2,800001,673777,1290892313
bihar,2019,2,800020,455695,750429668.9
bihar,2019,2,845401,259303,504134757.3
bihar,2019,2,842002,240597,509372474.1
bihar,2019,2,823001,232085,437124188.2
bihar,2019,2,800026,215418,318823535
bihar,2019,2,845438,191190,409106444.7
bihar,2019,2,846004,162084,341895362.5
bihar,2019,3,800015,8554034,21451659382
bihar,2019,3,800001,867610,1505767492
bihar,2019,3,800006,832126,897172231.2
bihar,2019,3,800020,535246,836008049.8
bihar,2019,3,823001,300735,493995778.2
bihar,2019,3,842002,291466,646642390.8
bihar,2019,3,845401,281037,559454909.6
bihar,2019,3,800026,254307,369617101.3
bihar,2019,3,823002,231101,246783685.6
bihar,2019,3,845438,207066,431477465.2
bihar,2019,4,800015,10441675,26228173437
bihar,2019,4,800001,1988061,4069370989
bihar,2019,4,800006,920799,932098681.7
bihar,2019,4,800020,664261,958739054.2
bihar,2019,4,823001,389852,618027173.6
bihar,2019,4,845401,383882,783368695.4
bihar,2019,4,842002,381521,862928119.2
bihar,2019,4,845438,306174,703799750.6
bihar,2019,4,800026,297467,392995532
bihar,2019,4,803101,274316,327824164.5
bihar,2020,1,800001,10678852,31286535937
bihar,2020,1,800006,830881,1040206593
bihar,2020,1,800020,619137,1093347479
bihar,2020,1,845438,463471,1269348692
bihar,2020,1,841226,420933,1299688428
bihar,2020,1,845401,412961,896501184.1
bihar,2020,1,842002,360470,938996283.6
bihar,2020,1,823001,305370,606863253.9
bihar,2020,1,846004,284513,684507900
bihar,2020,1,800026,272956,454569343.3
bihar,2020,2,800001,9603835,29875811978
bihar,2020,2,800020,459638,853125712.3
bihar,2020,2,842002,431943,1224107782
bihar,2020,2,845438,425922,1018706621
bihar,2020,2,845401,423263,933402653.3
bihar,2020,2,812002,407349,1486861039
bihar,2020,2,800006,315041,514113793.9
bihar,2020,2,841226,299693,804789205.1
bihar,2020,2,823001,278544,609750829
bihar,2020,2,842001,252601,607297891.8
bihar,2020,3,800001,14656027,41210183921
bihar,2020,3,800020,703982,1458184901
bihar,2020,3,812002,700852,2260908346
bihar,2020,3,845401,620915,1450876389
bihar,2020,3,842002,582293,1470096060
bihar,2020,3,845438,514159,1199048552
bihar,2020,3,800006,505848,885362370.4
bihar,2020,3,854301,487292,1268278392
bihar,2020,3,846004,460846,1163052301
bihar,2020,3,823001,437681,951169380.9
bihar,2020,4,800001,14983099,39976507363
bihar,2020,4,800020,1139908,2310014022
bihar,2020,4,800006,1049670,1699922493
bihar,2020,4,845401,966905,2337922941
bihar,2020,4,845438,798487,1955759732
bihar,2020,4,842002,792841,1898126377
bihar,2020,4,823001,720110,1504141595
bihar,2020,4,812002,699980,1975708431
bihar,2020,4,854301,664144,1546080047
bihar,2020,4,846004,649173,1515856110
bihar,2021,1,800001,30937663,68071234954
bihar,2021,1,800006,1445408,2044215999
bihar,2021,1,812002,1294407,2974824725
bihar,2021,1,800020,1280068,2479435418
bihar,2021,1,842002,1073211,2482912331
bihar,2021,1,845401,1055075,2464758940
bihar,2021,1,845438,880745,2088193314
bihar,2021,1,854301,875185,1958403081
bihar,2021,1,846004,807152,1824715535
bihar,2021,1,823001,796129,1672251871
bihar,2021,2,800001,42836603,91781680811
bihar,2021,2,812002,1958899,4209745461
bihar,2021,2,842002,1370353,3140135185
bihar,2021,2,845401,1210441,2882777814
bihar,2021,2,841226,1204361,2914409126
bihar,2021,2,800020,1161642,2546006675
bihar,2021,2,854301,1152369,2512968861
